lat,lon,date,Rad,Precip,Hum,Temp,WindSpeed
4.6085,-74.11494,22/09/2023,21.36,15.13,68.06,20.14,1.13
4.6085,-74.11494,23/09/2023,21.6,12.56,81.12,19.37,0.93
4.6085,-74.11494,24/09/2023,17.37,1.19,77.71,19.4,1.45
4.6085,-74.11494,25/09/2023,19.22,0.25,73.65,19.91,1.53
4.6085,-74.11494,26/09/2023,20.09,0.56,75.58,20.58,0.71
4.6085,-74.11494,27/09/2023,18.55,3.34,77.62,20.54,1.1
4.6085,-74.11494,28/09/2023,16.53,18.02,78.28,19.96,0.91
4.6085,-74.11494,29/09/2023,18.72,4.91,77.37,20.58,1.01
4.6085,-74.11494,30/09/2023,21.43,13.2,74.95,19.82,1.88
4.6085,-74.11494,01/10/2023,19.01,0.49,73.69,19.99,1.07
4.6085,-74.11494,02/10/2023,22.13,5.75,79.43,20.6,0.61
4.6085,-74.11494,03/10/2023,19.63,15.89,78.93,19.72,0.84
4.6085,-74.11494,04/10/2023,17.64,6.91,75.19,19.99,0.66
4.6085,-74.11494,05/10/2023,18.4,6.24,78.51,20.39,0.69
4.6085,-74.11494,06/10/2023,17.69,7.21,84.71,19.53,0.58
4.6085,-74.11494,07/10/2023,21.64,13.11,82.37,20.02,0.68
4.6085,-74.11494,08/10/2023,17.15,15.79,85.55,19.48,1.1
4.6085,-74.11494,09/10/2023,21.39,24.1,78.55,20.04,0.86
4.6085,-74.11494,10/10/2023,19.22,28.65,81.37,19.77,1.12
4.6085,-74.11494,11/10/2023,18.72,0.43,78.97,18.41,1.27
4.6085,-74.11494,12/10/2023,23.1,0.69,74.69,19.66,1.17
4.6085,-74.11494,13/10/2023,18.74,2.67,74.6,19.93,0.84
4.6085,-74.11494,14/10/2023,18.05,2.34,77.44,19.34,0.73
4.6085,-74.11494,15/10/2023,18.56,5.22,77.27,18.38,1.17
4.6085,-74.11494,16/10/2023,18.05,1.23,75.84,18.41,1.35
4.6085,-74.11494,17/10/2023,17.96,1.4,77.15,19.14,0.85
4.6085,-74.11494,18/10/2023,18.28,3.58,79.74,19.86,0.96
4.6085,-74.11494,19/10/2023,16.62,0.27,76.48,19.98,1.32
4.6085,-74.11494,20/10/2023,12.8,0.36,73.52,20.34,0.88
4.6085,-74.11494,21/10/2023,16.13,2.84,85.02,18.86,0.65
4.6085,-74.11494,22/10/2023,10.12,6.82,80.86,19.28,0.72
4.6085,-74.11494,23/10/2023,19.53,7.41,76.67,20,0.88
4.6085,-74.11494,24/10/2023,15.23,12.75,82.06,19.52,0.82
4.6085,-74.11494,25/10/2023,16.59,2.18,81.06,19.33,0.77
4.6085,-74.11494,26/10/2023,14.74,4.24,85.39,19.21,0.92
4.6085,-74.11494,27/10/2023,13.7,1.68,87.81,18.15,1.04
4.6085,-74.11494,28/10/2023,14.66,1.4,88.53,18.21,1.39
4.6085,-74.11494,29/10/2023,16.92,1.67,86.32,18.09,0.84
4.6085,-74.11494,30/10/2023,16.56,2.98,87.44,18.71,0.51
4.6085,-74.11494,31/10/2023,17.14,14.46,87.26,18.73,0.97
4.6085,-74.11494,01/11/2023,15.26,16.58,84.47,18.62,0.63
4.6085,-74.11494,02/11/2023,14.86,11.79,86.46,18.53,0.65
4.6085,-74.11494,03/11/2023,17.3,10.52,86.7,18.17,0.51
4.6085,-74.11494,04/11/2023,10.81,7.99,84.62,18.77,0.72
4.6085,-74.11494,05/11/2023,16.36,4.58,84.64,18.33,0.82
4.6085,-74.11494,06/11/2023,13.2,18.33,81.58,19.3,0.69
4.6085,-74.11494,07/11/2023,16.21,4.59,81.4,19.33,1
4.6085,-74.11494,08/11/2023,16.94,0.02,79.37,19.54,1
4.6085,-74.11494,09/11/2023,18.89,7.6,80.21,19.95,1.1
4.6085,-74.11494,10/11/2023,16.14,7.38,76.85,20.27,1.71
4.6085,-74.11494,11/11/2023,17.04,3.72,78.57,20.18,1.4
4.6085,-74.11494,12/11/2023,13.91,4.06,79.27,20.16,1.16
4.6085,-74.11494,13/11/2023,19.66,10.2,79.37,20.39,0.66
4.6085,-74.11494,14/11/2023,16.51,5.66,83.67,20.07,0.84
4.6085,-74.11494,15/11/2023,16.06,4.21,82.46,19.28,0.73
4.6085,-74.11494,16/11/2023,19.99,1.06,74.02,19.64,1.27
4.6085,-74.11494,17/11/2023,20.79,4.33,61.63,19.47,0.8
4.6085,-74.11494,18/11/2023,11.61,4.74,85.66,18.57,1.02
4.6085,-74.11494,19/11/2023,13.86,10.49,90.98,18.12,1.17
4.6085,-74.11494,20/11/2023,16.11,5.51,90.97,17.29,0.82
4.6085,-74.11494,21/11/2023,19.19,3.04,86.99,18.32,0.63
4.6085,-74.11494,22/11/2023,17.85,3.37,87.21,18.98,0.79
4.6085,-74.11494,23/11/2023,17.56,3.87,84.83,19.2,1.03
4.6085,-74.11494,24/11/2023,14.92,15.04,81.55,18.73,1.18
4.6085,-74.11494,25/11/2023,15.41,1.42,79.35,18.67,0.79
4.6085,-74.11494,26/11/2023,17.69,0,77.96,19.44,0.84
4.6085,-74.11494,27/11/2023,17.13,0,76.49,19.98,1.84
4.6085,-74.11494,28/11/2023,16.85,0.08,75.67,19.54,1.69
4.6085,-74.11494,29/11/2023,15.83,0.02,76.77,19.24,1.31
4.6085,-74.11494,30/11/2023,16.97,0,80.64,19.32,0.87
4.6085,-74.11494,01/12/2023,21.37,0,74.82,19.7,1.1
4.6085,-74.11494,02/12/2023,19.38,0,73,19.49,1.12
4.6085,-74.11494,03/12/2023,19.81,0,72.82,20.71,0.77
4.6085,-74.11494,04/12/2023,18.51,0.05,76.03,20.67,1.15
4.6085,-74.11494,05/12/2023,18.86,0.11,71.8,20.26,1.16
4.6085,-74.11494,06/12/2023,15.53,0.97,76.13,20.04,1.32
4.6085,-74.11494,07/12/2023,17.84,2.33,79.51,18.69,1.03
4.6085,-74.11494,08/12/2023,18.76,1.29,75.29,19.28,1.42
4.6085,-74.11494,09/12/2023,14.35,6.99,78.19,19.72,1.53
4.6085,-74.11494,10/12/2023,15.53,5.02,78.04,19.86,1.62
4.6085,-74.11494,11/12/2023,16.37,1.78,76.13,20.2,1.4
4.6085,-74.11494,12/12/2023,19.98,0.1,74.91,20.09,1.8
4.6085,-74.11494,13/12/2023,20.19,0,73.69,20.41,1.29
4.6085,-74.11494,14/12/2023,16.99,0.23,81.13,20.37,0.79
4.6085,-74.11494,15/12/2023,9.72,12.1,86.97,18.73,0.96
4.6085,-74.11494,16/12/2023,12.92,13.93,83.92,19.2,0.82
4.6085,-74.11494,17/12/2023,10.04,17.79,88.49,19.03,0.76
4.6085,-74.11494,18/12/2023,14.81,11.3,88.62,19.22,1.02
4.6085,-74.11494,19/12/2023,16.17,2.14,86.63,19.39,1.14
4.6085,-74.11494,20/12/2023,15.65,3.02,85.93,19.19,0.61
4.6085,-74.11494,21/12/2023,18.31,0.68,83.22,19.87,0.99
4.6085,-74.11494,22/12/2023,14.12,0.17,76.41,20.66,0.7
4.6085,-74.11494,23/12/2023,16.93,4.1,85.91,19.73,0.8
4.6085,-74.11494,24/12/2023,15.54,4.4,80.16,20.17,0.82
4.6085,-74.11494,25/12/2023,15.25,19.06,84.38,18.54,0.81
4.6085,-74.11494,26/12/2023,10.16,1.91,78.65,19.19,0.64
4.6085,-74.11494,27/12/2023,13.74,5.53,83.46,19.3,0.78
4.6085,-74.11494,28/12/2023,13.23,5.91,86.42,19.04,0.71
4.6085,-74.11494,29/12/2023,16.17,6.68,84.25,18.69,0.86
4.6085,-74.11494,30/12/2023,14.47,4.32,86.65,18.2,1.01
4.6085,-74.11494,31/12/2023,15.49,1.87,89.46,18.18,0.91
4.6085,-74.11494,01/01/2024,16.61,0.12,83.4,19.41,0.83
4.6085,-74.11494,02/01/2024,17.99,0.09,76.92,19.68,0.87
4.6085,-74.11494,03/01/2024,19.09,0.11,78.73,19.71,0.97
4.6085,-74.11494,04/01/2024,21.7,0,76.6,19.87,1.06
4.6085,-74.11494,05/01/2024,20.64,0,75.9,19.67,1.11
4.6085,-74.11494,06/01/2024,21.92,0,69.96,19.7,1.14
4.6085,-74.11494,07/01/2024,20.52,0,70.91,19.25,1.4
4.6085,-74.11494,08/01/2024,21.57,0,71.29,19.38,1.06
4.6085,-74.11494,09/01/2024,20.37,0.62,69.72,19.51,1.21
4.6085,-74.11494,10/01/2024,19.29,0.91,71.31,19.87,0.82
4.6085,-74.11494,11/01/2024,19.34,2.37,74.82,20.59,0.67
4.6085,-74.11494,12/01/2024,19.44,12.97,85.82,19.52,0.66
4.6085,-74.11494,13/01/2024,15.24,0.25,78.62,20.17,0.59
4.6085,-74.11494,14/01/2024,19.78,0.05,71.5,20.15,0.89
4.6085,-74.11494,15/01/2024,22.61,0,70.09,18.82,1.69
4.6085,-74.11494,16/01/2024,21.54,0,70.94,18.22,2.16
4.6085,-74.11494,17/01/2024,20.68,0,72.91,19.98,1.99
4.6085,-74.11494,18/01/2024,20.48,0,73.02,20.91,1.73
4.6085,-74.11494,19/01/2024,21.76,0.01,70.86,20.26,1.71
4.6085,-74.11494,20/01/2024,15,0.03,72.24,20.66,1.89
4.6085,-74.11494,21/01/2024,15.64,0.41,72.32,20.76,1.75
4.6085,-74.11494,22/01/2024,23.65,0,70.01,20.38,2.94
4.6085,-74.11494,23/01/2024,25.66,0,65.77,18.86,3.16
4.6085,-74.11494,24/01/2024,25.49,0,67.53,19.24,2.12
4.6085,-74.11494,25/01/2024,24.67,0,63.96,19.85,2.09
4.6085,-74.11494,26/01/2024,22.39,0,62.97,19.67,1.4
4.6085,-74.11494,27/01/2024,21.63,0,62.76,20.89,1.06
4.6085,-74.11494,28/01/2024,19.85,0,67.63,21.71,0.77
4.6085,-74.11494,29/01/2024,20.16,0.04,68.45,21.68,0.95
4.6085,-74.11494,30/01/2024,18.73,0.41,68.1,21.19,0.84
4.6085,-74.11494,31/01/2024,17.58,0.79,71.69,21.01,0.62
4.6085,-74.11494,01/02/2024,15.1,5.71,74.83,21.38,0.65
4.6085,-74.11494,02/02/2024,10.11,8.2,78.49,20.92,0.78
4.6085,-74.11494,03/02/2024,16.07,7.19,87.2,19.42,1
4.6085,-74.11494,04/02/2024,13.08,4.37,82.88,19.25,0.85
4.6085,-74.11494,05/02/2024,12.35,9.75,77.6,19.19,1.23
4.6085,-74.11494,06/02/2024,16.35,2.36,78.18,19.96,0.62
4.6085,-74.11494,07/02/2024,16.06,1.23,77.13,20.77,0.76
4.6085,-74.11494,08/02/2024,11.35,3.66,78.52,20.57,0.56
4.6085,-74.11494,09/02/2024,13.92,2.49,75.76,20.93,1.12
4.6085,-74.11494,10/02/2024,16.74,2.27,72.36,21.31,1.77
4.6085,-74.11494,11/02/2024,21.16,0.26,70.47,20.97,1.25
4.6085,-74.11494,12/02/2024,21.68,0,69.42,21.21,0.92
4.6085,-74.11494,13/02/2024,20.22,0.74,67.14,21.41,1.43
4.6085,-74.11494,14/02/2024,16.88,0.33,70.58,21.21,2.1
4.6085,-74.11494,15/02/2024,18.23,0.41,70.93,21.67,1.35
4.6085,-74.11494,16/02/2024,17.37,4.58,75.87,21.28,1.58
4.6085,-74.11494,17/02/2024,18.8,2.09,74.74,21.28,1.8
4.6085,-74.11494,18/02/2024,22.27,2.26,70.41,21.84,1.46
4.6085,-74.11494,19/02/2024,21.26,0.58,68.32,21.27,1.25
4.6085,-74.11494,20/02/2024,23.15,0.1,72.12,21.11,1.53
4.6085,-74.11494,21/02/2024,20.82,0.54,75.71,20.26,1.59
4.6085,-74.11494,22/02/2024,15.04,0.18,78.29,19.37,1.84
4.6085,-74.11494,23/02/2024,21.56,0,71.45,20.53,1.26
4.6085,-74.11494,24/02/2024,20.03,1.11,73.71,20.15,1.26
4.6085,-74.11494,25/02/2024,18.52,0.66,71.21,19.43,1.4
4.6085,-74.11494,26/02/2024,18.96,0.75,70.05,20.97,0.98
4.6085,-74.11494,27/02/2024,18.83,3.65,77.44,20.59,0.99
4.6085,-74.11494,28/02/2024,17.6,1.28,74.88,21.41,0.93
4.6085,-74.11494,29/02/2024,17.42,1,71.85,21.19,0.93
4.6085,-74.11494,01/03/2024,17.58,1.55,65.2,20.65,1.18
4.6085,-74.11494,02/03/2024,19.49,3.21,71.65,20.8,0.74
4.6085,-74.11494,03/03/2024,15.97,1.73,75.67,20.57,0.76
4.6085,-74.11494,04/03/2024,14.86,0.6,73.89,21.28,0.93
4.6085,-74.11494,05/03/2024,16.23,0,70.18,22.08,0.71
4.6085,-74.11494,06/03/2024,17.82,0,68.01,22.44,0.66
4.6085,-74.11494,07/03/2024,16.8,1.61,68.75,22.62,0.99
4.6085,-74.11494,08/03/2024,15.13,3.44,72.84,22.03,1.32
4.6085,-74.11494,09/03/2024,10.98,5.26,70.83,21.99,0.83
4.6085,-74.11494,10/03/2024,19.53,3.38,69.78,22.02,1.33
4.6085,-74.11494,11/03/2024,14.88,4.24,69,22.27,1.81
4.6085,-74.11494,12/03/2024,14.85,2.32,69.7,21.98,1.61
4.6085,-74.11494,13/03/2024,18.68,0.54,67.06,22.45,1.95
4.6085,-74.11494,14/03/2024,13.67,0.18,66.29,22.75,2
4.6085,-74.11494,15/03/2024,16.73,1.43,66.3,22.66,1.52
4.6085,-74.11494,16/03/2024,18.78,0.54,67.25,22.88,0.96
4.6085,-74.11494,17/03/2024,16.69,0.35,66.16,22.3,1.66
4.6085,-74.11494,18/03/2024,18.07,1.64,66,22.32,1.97
4.6085,-74.11494,19/03/2024,12.93,3.03,70.86,21.99,0.93
4.6085,-74.11494,20/03/2024,18.45,0.26,69.81,21.88,0.75
4.6085,-74.11494,21/03/2024,17.53,5.81,86.16,19.78,0.69
4.6085,-74.11494,22/03/2024,19.13,1.83,70.99,22.12,0.94
4.6085,-74.11494,23/03/2024,15.44,0.37,70.13,20.46,0.99
4.6085,-74.11494,24/03/2024,19.91,1.91,76.11,20.49,1.14
4.6085,-74.11494,25/03/2024,18.82,2.82,79.4,20.38,1.09
4.6085,-74.11494,26/03/2024,18.24,1.84,79.37,19.88,1.4
4.6085,-74.11494,27/03/2024,13.9,1.56,75.49,19.68,1.05
4.6085,-74.11494,28/03/2024,17.38,1.79,76.27,20.12,1.32
4.6085,-74.11494,29/03/2024,15.13,13.43,81.75,19.64,1.01
4.6085,-74.11494,30/03/2024,10.54,7.6,74.38,20.56,0.96
4.6085,-74.11494,31/03/2024,12.02,5.81,76.2,19.97,0.75
4.6085,-74.11494,01/04/2024,15.33,11.11,76.19,20.64,0.79
4.6085,-74.11494,02/04/2024,11.51,8.34,81.17,20,0.84
4.6085,-74.11494,03/04/2024,11.75,8.58,82.75,20.22,0.58
4.6085,-74.11494,04/04/2024,10.95,7.77,76.25,20.07,1.32
4.6085,-74.11494,05/04/2024,19.08,9.32,72.52,19.96,1.06
4.6085,-74.11494,06/04/2024,15.58,4.55,75.77,20.22,0.86
4.6085,-74.11494,07/04/2024,21.3,4.36,71.75,20.56,1.41
4.6085,-74.11494,08/04/2024,14.85,3.9,72.32,21.12,1.76
4.6085,-74.11494,09/04/2024,20.56,0.96,69.92,20.95,1.59
4.6085,-74.11494,10/04/2024,23.66,0,65.49,20.8,1.52
4.6085,-74.11494,11/04/2024,20.91,0.01,60.87,21.35,1.07
4.6085,-74.11494,12/04/2024,22,0,64.35,22.23,1.17
4.6085,-74.11494,13/04/2024,21.41,0.1,65.53,23,1.03
4.6085,-74.11494,14/04/2024,18.09,0.21,62.98,22.77,1.22
4.6085,-74.11494,15/04/2024,20.27,5.31,67.52,22.46,0.81
4.6085,-74.11494,16/04/2024,21.04,2.83,68.43,21.95,1.21
4.6085,-74.11494,17/04/2024,11.99,3.19,72.2,21.39,0.75
4.6085,-74.11494,18/04/2024,13.68,18.94,79.96,20.41,0.98
4.6085,-74.11494,19/04/2024,15.62,19.4,83.99,19.79,0.97
4.6085,-74.11494,20/04/2024,17.47,6.32,84.6,19.99,1.01
4.6085,-74.11494,21/04/2024,15.1,12.33,86.66,19.54,0.54
4.6085,-74.11494,22/04/2024,7.76,10.99,89.5,18.72,0.55
4.6085,-74.11494,23/04/2024,17.18,6.77,79.56,20.23,0.59
4.6085,-74.11494,24/04/2024,19.37,13.21,77.09,20.38,1.17
4.6085,-74.11494,25/04/2024,16.19,6.46,76.78,20.08,0.91
4.6085,-74.11494,26/04/2024,16.13,17.27,82.65,19.55,0.92
4.6085,-74.11494,27/04/2024,17.5,7.3,85.67,19.53,0.57
4.6085,-74.11494,28/04/2024,12.65,19.79,91.66,18.68,0.75
4.6085,-74.11494,29/04/2024,15.36,9.63,85.94,19.35,0.62
4.6085,-74.11494,30/04/2024,18.86,4.39,81.76,20.28,0.85
4.6085,-74.11494,01/05/2024,13.9,5.49,83.04,20.46,0.88
4.6085,-74.11494,02/05/2024,16.06,1.49,83.79,20.62,0.71
4.6085,-74.11494,03/05/2024,13.41,8.94,87.39,19.73,0.76
4.6085,-74.11494,04/05/2024,11.86,19.45,82.7,20.21,0.79
4.6085,-74.11494,05/05/2024,14.86,17.49,84.32,19.24,0.85
4.6085,-74.11494,06/05/2024,17.69,3.49,84.84,19.69,0.65
4.6085,-74.11494,07/05/2024,18.83,15.54,78.31,21.12,1.02
4.6085,-74.11494,08/05/2024,13.96,35.4,87.02,19.56,0.59
4.6085,-74.11494,09/05/2024,7.3,20.66,83.64,19.36,0.59
4.6085,-74.11494,10/05/2024,16.81,3.59,84.54,19.18,1.21
4.6085,-74.11494,11/05/2024,16.64,14.44,81.24,19.94,0.98
4.6085,-74.11494,12/05/2024,15.56,24.03,83.47,19.85,0.82
4.6085,-74.11494,13/05/2024,21.47,18.26,80.08,20.58,0.96
4.6085,-74.11494,14/05/2024,14.35,7.09,80.31,19.67,1.26
4.6085,-74.11494,15/05/2024,15.65,12.4,81.95,19.74,0.54
4.6085,-74.11494,16/05/2024,9.46,15.24,86.73,19.03,0.74
4.6085,-74.11494,17/05/2024,17.27,0.79,80.86,19.74,0.82
4.6085,-74.11494,18/05/2024,14.16,10.95,79.35,20.23,1.43
4.6085,-74.11494,19/05/2024,18,2.26,82.28,19.78,1.27
4.6085,-74.11494,20/05/2024,16.01,10.91,84.06,19.75,1.35
4.6085,-74.11494,21/05/2024,15.07,5.87,81.56,19.15,1.19
4.6085,-74.11494,22/05/2024,17.44,2.87,77.02,19.66,1.17
4.6085,-74.11494,23/05/2024,15.89,3.96,80.95,20.05,0.74
4.6085,-74.11494,24/05/2024,17.36,4.23,80.18,20.57,0.67
4.6085,-74.11494,25/05/2024,7.71,32.35,84.07,19.46,0.84
4.6085,-74.11494,26/05/2024,18.38,6.68,86.54,18.94,0.91
4.6085,-74.11494,27/05/2024,16.98,3.21,81.16,19.29,1.16
4.6085,-74.11494,28/05/2024,17.34,2.02,81.12,19.26,1.3
4.6085,-74.11494,29/05/2024,13.39,54,82.9,19.06,1.3
4.6085,-74.11494,30/05/2024,15.86,6.26,83.02,19.13,1.07
4.6085,-74.11494,31/05/2024,16.08,2.47,81.18,19.48,1.38
4.6085,-74.11494,01/06/2024,21.05,0.95,79.23,19.82,1.46
4.6085,-74.11494,02/06/2024,22.37,3.34,81.05,20.06,1.11
4.6085,-74.11494,03/06/2024,17.97,17.53,82.21,19.59,1.56
4.6085,-74.11494,04/06/2024,14.58,14.72,84.35,18.88,1.69
4.6085,-74.11494,05/06/2024,15.05,0.83,80.95,19.08,0.87
4.6085,-74.11494,06/06/2024,15.01,0.51,79.34,19.28,1.64
4.6085,-74.11494,07/06/2024,15.5,7.99,81.14,19.17,1.21
4.6085,-74.11494,08/06/2024,16.11,4.96,79.15,19.4,1.6
4.6085,-74.11494,09/06/2024,15.25,8.64,83.33,19.09,0.93
4.6085,-74.11494,10/06/2024,17.1,11.63,82.22,19.42,0.98
4.6085,-74.11494,11/06/2024,11.56,7.93,79.19,19.35,1.89
4.6085,-74.11494,12/06/2024,15.71,7.34,80.99,18.86,1.26
4.6085,-74.11494,13/06/2024,16.67,3.77,82.94,18.84,0.87
4.6085,-74.11494,14/06/2024,14.1,13.54,81.54,19.54,0.72
4.6085,-74.11494,15/06/2024,14.88,32.95,84.29,18.99,0.7
4.6085,-74.11494,16/06/2024,13.7,6.43,82.13,18.86,1.34
4.6085,-74.11494,17/06/2024,17.76,0.64,79.2,18.99,1.05
4.6085,-74.11494,18/06/2024,16.61,11.61,85.23,18.97,0.74
4.6085,-74.11494,19/06/2024,14.22,16.95,86.53,18.79,0.62
4.6085,-74.11494,20/06/2024,15.02,11.88,80.79,19.21,1.19
4.6085,-74.11494,21/06/2024,15.84,5.21,81.65,18.12,1.28
4.6085,-74.11494,22/06/2024,15.87,3.52,79.42,18.47,1.07
4.6085,-74.11494,23/06/2024,12.43,5.61,80.23,19.13,0.98
4.6085,-74.11494,24/06/2024,15.83,9.39,82.02,18.75,0.94
4.6085,-74.11494,25/06/2024,17.69,8.19,80.32,18.65,1.18
4.6085,-74.11494,26/06/2024,15.71,5.57,80.03,18.06,1.75
4.6085,-74.11494,27/06/2024,16.13,7.94,81.61,18.08,0.72
4.6085,-74.11494,28/06/2024,10.75,8.24,86.37,18.64,0.78
4.6085,-74.11494,29/06/2024,19.31,6.39,82.54,18.94,0.81
4.6085,-74.11494,30/06/2024,16.95,3.76,76.8,19.5,0.97
4.6085,-74.11494,01/07/2024,19.21,1.9,78.87,19.2,1.08
4.6085,-74.11494,02/07/2024,18.34,19.78,83.38,18.47,1.3
4.6085,-74.11494,03/07/2024,18.12,4.74,81.25,18.82,0.94
4.6085,-74.11494,04/07/2024,16.39,13.59,82.56,18.94,0.88
4.6085,-74.11494,05/07/2024,9.3,16.01,83.47,18.64,0.92
4.6085,-74.11494,06/07/2024,18,7.23,81.34,18.47,1.37
4.6085,-74.11494,07/07/2024,17.42,5.72,81.53,17.91,1.95
4.6085,-74.11494,08/07/2024,21.8,1.67,77.9,17.95,1.96
4.6085,-74.11494,09/07/2024,18.33,2.91,79.58,18.63,1.67
4.6085,-74.11494,10/07/2024,19.93,0.11,77.83,19.44,1.22
4.6085,-74.11494,11/07/2024,18.18,0.46,76.22,20.11,1.19
4.6085,-74.11494,12/07/2024,14.05,3.81,82.58,19.18,1.26
4.6085,-74.11494,13/07/2024,16.37,1.15,80.9,17.97,2.2
4.6085,-74.11494,14/07/2024,19.64,4.11,79.67,17.79,1.85
4.6085,-74.11494,15/07/2024,19.09,12.32,79.51,18.62,1.69
4.6085,-74.11494,16/07/2024,18.52,1.93,82.22,18.76,1.59
4.6085,-74.11494,17/07/2024,16.65,1.37,81.68,18.06,2.02
4.6085,-74.11494,18/07/2024,16.18,0.41,82.71,17.54,1.7
4.6085,-74.11494,19/07/2024,16.41,0.04,80.56,17.97,1.17
4.6085,-74.11494,20/07/2024,15.95,0,77.23,18.77,1.69
4.6085,-74.11494,21/07/2024,17.7,5.16,80.02,18.7,1.23
4.6085,-74.11494,22/07/2024,16.58,3.73,81.73,18.76,1.46
4.6085,-74.11494,23/07/2024,16.74,3.36,82.17,18.99,1.54
4.6085,-74.11494,24/07/2024,17.77,4.59,81.58,19.09,1
4.6085,-74.11494,25/07/2024,14.51,0.5,77.8,19.38,0.96
4.6085,-74.11494,26/07/2024,14.51,0.5,79.51,19.27,0.98
4.6085,-74.11494,27/07/2024,16.36,2.56,80.56,19.35,1.32
4.6085,-74.11494,28/07/2024,14.52,1.75,77.97,19.51,1.54
4.6085,-74.11494,29/07/2024,21.1,3.55,77.35,19.15,2.04
4.6085,-74.11494,30/07/2024,15.13,2.89,78.32,18.64,2.36
4.6085,-74.11494,31/07/2024,16.52,0.89,78.02,18.07,2.33
4.6085,-74.11494,01/08/2024,18.25,0.14,76.92,18.18,1.95
4.6085,-74.11494,02/08/2024,22.94,0.11,75.29,18.89,1.17
4.6085,-74.11494,03/08/2024,15.14,2.14,79.61,19.37,0.77
4.6085,-74.11494,04/08/2024,17.82,4.3,77.3,19.35,1.12
4.6085,-74.11494,05/08/2024,14.64,3.63,79.41,18.9,1.24
4.6085,-74.11494,06/08/2024,15.87,1.93,79.04,19.27,0.85
4.6085,-74.11494,07/08/2024,20.81,3.15,78.69,19.35,0.53
4.6085,-74.11494,08/08/2024,14.47,10.94,77.34,19.26,0.69
4.6085,-74.11494,09/08/2024,14,4.08,75.72,19.39,0.95
4.6085,-74.11494,10/08/2024,12.45,7.19,77.08,18.52,1.57
4.6085,-74.11494,11/08/2024,19.86,3.06,77.95,18.57,1.33
4.6085,-74.11494,12/08/2024,18.54,2.47,75.48,18.92,1.33
4.6085,-74.11494,13/08/2024,16.55,1.29,76.14,18.52,1.61
4.6085,-74.11494,14/08/2024,16.05,0.01,75.08,18.65,1.51
4.6085,-74.11494,15/08/2024,22.36,0.01,74.55,19.3,1.89
4.6085,-74.11494,16/08/2024,19.34,0.18,74.85,19.56,1.76
4.6085,-74.11494,17/08/2024,23.25,0,73.1,18.54,1.98
4.6085,-74.11494,18/08/2024,21.15,0,73.94,17.93,1.83
4.6085,-74.11494,19/08/2024,16.53,0,75.04,18.72,1.99
4.6085,-74.11494,20/08/2024,17.41,0.02,75.8,19.24,2
4.6085,-74.11494,21/08/2024,19.83,0.37,75.53,19.51,1.17
4.6085,-74.11494,22/08/2024,19.04,0.39,77.22,19.84,0.95
4.6085,-74.11494,23/08/2024,12.49,3.51,77.62,20.29,0.82
4.6085,-74.11494,24/08/2024,19.65,2.16,74.41,20.31,1.44
4.6085,-74.11494,25/08/2024,14.1,2.41,77.69,19.02,1.68
4.6085,-74.11494,26/08/2024,14.9,0.46,73.16,18.51,2.04
4.6085,-74.11494,27/08/2024,18.41,0.75,73.27,18.63,1.87
4.6085,-74.11494,28/08/2024,18.89,2.81,75.44,18.26,2.22
4.6085,-74.11494,29/08/2024,18.38,1.58,75.5,18.14,2.17
4.6085,-74.11494,30/08/2024,22.96,0,71.02,18.24,1.97
4.6085,-74.11494,31/08/2024,21.96,0.53,73.15,18.78,1.2
4.6085,-74.11494,01/09/2024,15.47,4.67,74.93,18.96,1.39
4.6085,-74.11494,02/09/2024,17.24,0.57,73.13,18.72,1.57
4.6085,-74.11494,03/09/2024,20.01,0.23,71.77,19.1,1.14
4.6085,-74.11494,04/09/2024,18.91,0.18,71.84,20.04,1.42
4.6085,-74.11494,05/09/2024,16.75,0.12,72.42,19.79,2.03
4.6085,-74.11494,06/09/2024,18.36,0.56,74.68,20.03,1.49
4.6085,-74.11494,07/09/2024,17.4,0.09,71.75,19.73,1.69
4.6085,-74.11494,08/09/2024,13.27,0.01,71.13,19.32,2.5
4.6085,-74.11494,09/09/2024,20.73,0.37,70.24,19.67,2.33
4.6085,-74.11494,10/09/2024,16.69,0.78,72.54,19.68,1.48
4.6085,-74.11494,11/09/2024,18.74,0.3,71.56,19.93,1.05
4.6085,-74.11494,12/09/2024,15.86,12,73.72,20.64,1.53
4.6085,-74.11494,13/09/2024,18.97,2.12,71.56,20.44,1.55
4.6085,-74.11494,14/09/2024,20.6,0.08,71.65,20.85,1.05
4.6085,-74.11494,15/09/2024,23.68,0.01,69.96,20.91,1.88
4.6085,-74.11494,16/09/2024,20.14,2.83,72.47,20.87,1.83
4.6085,-74.11494,17/09/2024,19.01,1.87,69.39,19.85,2.41
4.6085,-74.11494,18/09/2024,22.7,2.91,66.22,19.89,2.02
4.6085,-74.11494,19/09/2024,20.71,4.39,69.66,20.4,1.74
4.6085,-74.11494,20/09/2024,16.47,2,70.5,20.12,1.94
4.6085,-74.11494,21/09/2024,17.08,4.53,74.25,20.35,1.1
4.6085,-74.11494,22/09/2024,17.25,11.79,74.82,20.13,0.77
4.6085,-74.11494,23/09/2024,20,8.61,73.69,19.94,0.91
4.6085,-74.11494,24/09/2024,20.4,0.25,69.47,20.13,1.4
4.6085,-74.11494,25/09/2024,17.35,0.23,73.09,20.03,1.02
